Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
153501,Total EREN Kiamal PV Plant Phase 1,"Solar, PV",Virtual PPA,Australia,,,Total EREN Co Ltd,Zero Emissions Water,2019,20,52
153555,Carnegie Clean Energy Newcastle PV Plant,"Solar, PV",Not reported,Australia,,,Carnegie Clean Energy Ltd,City of Newcastle,2018,,5
153793,Vientos Neuquinos I Wind Farm,"Wind, Onshore",Virtual PPA,Argentina,,,AES,Vicentin,2019,10,79.2
153973,BayWa Karadoc PV Plant,"Solar, PV",Virtual PPA,Australia,,,BayWa r.e. GmbH,Carlton & United Breweries,2018,12,37
154009,Sunseap Microsoft PV Portfolio,"Solar, PV",Not reported,Singapore,,,Sunseap Enterprises Pte,Microsoft Corp,2018,20,60
154259,EnerAB Mesa La Paz Wind Farm,"Wind, Onshore",Virtual PPA,Mexico,,,EnerAB S de RL de CV,Industrias Penoles SAB de CV,2018,25,244.8
154279,Atria Bengaluru PV Plant,"Solar, PV",Not reported,India,,,Atria Power,Microsoft Corp,2018,,3
154509,ESCO Pacific Finley PV Plant,"Solar, PV",Virtual PPA,Australia,,,ESCO Pacific Pty Ltd.,BlueScope Steel Ltd,2018,,88
154647,Lightsource Gibson PV Plant,"Solar, PV",Physical PPA,United Kingdom,,,Lightsource Renewable Energy Ltd,Brett Martin Ltd,2018,,6.4
154829,IBC Solar Tamil Nadu PV Plant,"Solar, PV",Not reported,India,,,IBC Solar,Peria Karamalai Tea & Produce Co Ltd,2018,,3
155329,Geronimo Prairie Wolf PV Plant,"Solar, PV",Virtual PPA,United States,MISO,Illinois,Geronimo Energy LLC,Cargill,2020,,260
155657,SunEnergy1 Aulander Holloman PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,SunEnergy1,Fifth Third Bank,2018,,80
156501,Origis Tanglewood PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Origis Energy NV,Google LLC,2018,10,33.2
156501,Origis Tanglewood PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Origis Energy NV,Johnson & Johnson,2018,15,3.3
156501,Origis Tanglewood PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Origis Energy NV,Target Corp,2018,10,6.8
156501,Origis Tanglewood PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Origis Energy NV,Wal-Mart,2018,15,54.1
156503,NextEra Dougherty County PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,NextEra Energy Resources LLC,Google LLC,2018,10,80
156503,NextEra Dougherty County PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,NextEra Energy Resources LLC,Johnson & Johnson,2018,15,3.3
156503,NextEra Dougherty County PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,NextEra Energy Resources LLC,Target Corp,2018,10,6.8
156503,NextEra Dougherty County PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,NextEra Energy Resources LLC,Wal-Mart,2018,15,54.1
156525,Jamia Milia Delhi PV Plant,"Solar, PV",Not reported,India,,,SunSource Energy Pvt Ltd,Jamia Millia Islamia University,2018,25,2.5
156839,Invenergy Wilkinson Pantego PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,Invenergy LLC,Microsoft Corp,2019,15,96.2
157045,Invenergy Santa Rita East Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Invenergy LLC,Grupo Bimbo SAB de CV,2018,,100
157045,Invenergy Santa Rita East Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Invenergy LLC,Merck,2018,12,60
157303,Invenergy Clark PV Plant,"Solar, PV",Virtual PPA,United States,Southwest,Nevada,Invenergy LLC,MGM Resorts International,2018,20,130
157855,Engie Triple H Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,South Dakota,Engie SA,Boston University,2018,15,48.6
157855,Engie Triple H Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,South Dakota,Engie SA,Wal-Mart,2018,,150
159427,EDPR Hidalgo II Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDP Renewables,Not Reported,2018,15,50
159967,Engie King Plains Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Engie SA,Wal-Mart,2019,,200
160815,Terrain Solar Warwick PV Plant,"Solar, PV",Not reported,Australia,,,Terrain Solar Pty,University of Queensland/The,2018,,64
161083,Sammons Renewable Rio Bravo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Longroad Energy,QTS Realty Trust,2019,10,238
161899,YPF Los Teros Wind Farm,"Wind, Onshore",Not reported,Argentina,,,YPF Energia Electrica SA,Holcim Argentina SA,2019,,30
161899,YPF Los Teros Wind Farm,"Wind, Onshore",Other/Unknown,Argentina,,,YPF Energia Electrica SA,Toyota Motor Corp,2018,10,12.7
161991,Origis AZ Solar 1 PV Plant,"Solar, PV",Virtual PPA,United States,Southwest,Arizona,Origis Energy NV,Central Arizona Project,2018,20,39
161995,NRG Houston and Dallas Community PV Portfolio,"Solar, PV",Community Solar,United States,ERCOT,Texas,NRG Energy,Sysco Corp,2018,10,32.5
162615,Sembcorp Singapore Distributed Rooftop PV Portfolio,"Solar, PV",Not reported,Singapore,,,Sembcorp,Facebook,2018,20,50
162789,Eni Saline Conti Vecchi PV Plant,"Solar, PV",Not reported,Italy,,,"Eni SpA, Gestore dei Servizi Elettrici SpA","Eni SpA, Gestore dei Servizi Elettrici SpA",2018,,26
162955,Cypress Creek Chisum Lamar PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Cypress Creek Renewables LLC,Starbucks,2019,,13
163565,Enel Blesa and Moyuela Wind Farm,"Wind, Onshore",Physical PPA,Spain,,,Enel Green Power,BBVA,2018,,25.2
163925,Overturingen Wind Farm,"Wind, Onshore",Virtual PPA,Sweden,,,Green Investment Group,Norsk Hydro ASA,2018,29,106
164537,NextEra Soldier Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Kansas,Evergy,Textron Aviation,2020,,55
164537,NextEra Soldier Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Kansas,NextEra Energy Resources LLC,Various,2018,20,186.5
164537,NextEra Soldier Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Kansas,NextEra Energy Resources LLC,Washburn University,2018,20,4
164669,Tradewind Aurora Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,North Dakota,Tradewind Energy LLC,Gap Inc,2019,12,90
165155,EDPR Timber Road IV Wind Farm,"Wind, Onshore",Virtual PPA,United States,PJM,Ohio,EDF Energy,Microsoft Corp,2019,15,125
165265,Iberdrola Nunez de Balboa PV Plant,"Solar, PV",Not reported,Spain,,,Iberdrola,Euskaltel SA,2018,,6.8
165265,Iberdrola Nunez de Balboa PV Plant,"Solar, PV",Not reported,Spain,,,Iberdrola,Kutxabank SA,2018,,13.7
165265,Iberdrola Nunez de Balboa PV Plant,"Solar, PV",Not reported,Spain,,,Iberdrola,Uvesco SA,2018,,22.8
165269,Nevada Dignity Health PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Nevada,Clean Focus Yield Ltd,Dignity Health,2018,,5
165293,Lincoln Clean Energy Plum Creek Nebraska Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Nebraska,Lincoln Clean Energy LLC,Avery Dennison Corp,2018,12,12
165293,Lincoln Clean Energy Plum Creek Nebraska Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Nebraska,Lincoln Clean Energy LLC,JM Smucker,2018,15,60
165293,Lincoln Clean Energy Plum Creek Nebraska Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Nebraska,Lincoln Clean Energy LLC,Vail Resorts,2018,12,90
165371,Dominion Colonial Trail West PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Dominion Resources Inc/VA,Facebook,2018,,184.6
165373,Dominion Spring Grove I PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Dominion Resources Inc/VA,Facebook,2018,,127.4
165383,Headwaters II Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Indiana,EDP Renewables,Facebook,2018,15,139
165383,Headwaters II Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Indiana,EDP Renewables,Wal-Mart,2018,15,60
165591,Invenergy Prineville PV Plant,"Solar, PV",Green tariff,United States,Northwest,Oregon,Invenergy LLC,Facebook,2018,,71.5
165595,Pacific Power and Invenergy Millican PV Plant,"Solar, PV",Green tariff,United States,Northwest,Oregon,Invenergy LLC,Facebook,2018,,58.5
165769,Acciona Usya PV Plant,"Solar, PV",Physical PPA,Chile,,,Acciona,Empresa Nacional de Mineria,2018,,64
166085,Geronimo Illinois Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Geronimo Energy LLC,Akamai,2018,,9
166085,Geronimo Illinois Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Geronimo Energy LLC,Apple Inc,2018,,111
166085,Geronimo Illinois Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Geronimo Energy LLC,Swiss Re,2018,,5
166173,Voltalia Laspeyres PV Plant,"Solar, PV",Virtual PPA,France,,,Voltalia SA,Boulanger,2019,,10
166713,EDF and Berkeley Energy Group Pike PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Kentucky,EDF Energy,Toyota Motor Corp,2019,,130
167401,sPower Spider PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Sustainable Power Group,University of Richmond,2018,,23.5
167883,PNM Britton PV Plant,"Solar, PV",Green tariff,United States,Southwest,New Mexico,PNM Resources,Facebook,2018,,65
167885,PNM Encino PV Plant,"Solar, PV",Green tariff,United States,Southwest,New Mexico,PNM Resources,Facebook,2018,,65
168603,First Solar Colbert I PV Plant,"Solar, PV",Green tariff,United States,Southeast,Alabama,First Solar Inc,Facebook,2018,,227
169219,Dominion Energy Sadler PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Dominion Resources Inc/VA,T-Mobile USA Inc,2019,,104
169289,Hecate Highland PV Plant,"Solar, PV",Virtual PPA,United States,MISO,Ohio,Hecate Energy,The City of Cincinnati,2019,,130
169335,Bedford Fentress PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Lincoln Clean Energy LLC,Commonwealth of Virginia,2019,,91
169577,EDP BB Januaria PV Plant,"Solar, PV",Not reported,Brazil,,,EDP Renewables,Banco do Brasil,2018,,5
170471,Sadler PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,Virginia,Dominion Resources Inc/VA,Facebook,2019,20,130
177979,First Solar Cove Mountain Utah PV Plant,"Solar, PV",Green tariff,United States,Northwest,Utah,First Solar Inc,Facebook,2018,,74.5
177979,First Solar Cove Mountain Utah PV Plant Phase II,"Solar, PV",Green tariff,United States,Southwest,Utah,First Solar Inc,Facebook,2019,12,158.6
178147,ENGIE Adams PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Engie SA,"City of Philadelphia, PA",2020,,104
179087,Orsted Sage Draw Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Orsted A/S,ExxonMobil,2018,12,250
179219,Orsted Permian PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Orsted A/S,ExxonMobil,2018,12,325
180641,Thunderhead Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Nebraska,Invenergy LLC,AT&T Inc,2019,,300
180761,EDP Boqueirao I Wind Farm,"Wind, Onshore",Not reported,Brazil,,,EDP Renewables,Not Reported,2019,20,42
181757,Brown University Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Not reported,Brown University,2019,,8
181995,Black Hills Energy Corriedale Wind Farm,"Wind, Offshore",Green tariff,United States,Northwest,Wyoming,Black Hills Energy,Rushmore Plaza Civic Center,2019,,40
182485,EcoEnergias and Iberdrola Ceclavin PV Plant,"Solar, PV",Not reported,Spain,,,Iberdrola,Orange SA,2020,,150
182505,European Energy Roedbyfjord PV Plant,"Solar, PV",Virtual PPA,Denmark,,,European Energy A/S,Google LLC,2019,,70.9
182523,European Energy Naessundvej PV Plant,"Solar, PV",Virtual PPA,Denmark,,,European Energy A/S,Google LLC,2019,,32.9
183749,Lightsource Franklin PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Lightsource Renewable Energy Ltd,Pennsylvania State University,2019,25,97.5
183953,Enel Roadrunner PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Enel Green Power,The Clorox Company,2019,12,91
184247,EDP Monte Verde VI Wind Farm,"Wind, Onshore",Not reported,Brazil,,,EDP Renewables,Not Reported,2019,20,46.2
186089,Enerfin Cofrentes Wind Farm,"Wind, Onshore",Not reported,Spain,,,Elecnor SA,Compania Espanola de Petroleos,2019,10,50
186107,Foresight Escalonilla Sur PV Plant,"Solar, PV",Not reported,Spain,,,Solaer SA,ArcelorMittal,2019,10,5
186113,Foresight Escalonilla Norte PV Plant,"Solar, PV",Not reported,Spain,,,Solaer SA,ArcelorMittal,2019,10,5
186467,Fortum Kalax Wind Farm,"Wind, Onshore",Not reported,Finland,,,Fortum,Neste,2019,12,60
186885,Amazon Eolus Backhammar Wind Farm,"Wind, Onshore",Not reported,Sweden,,,Eolus Vind AB,Amazon,2019,,91
187049,Duke Frontier II Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Duke Energy,AT&T Inc,2019,,160
187049,Duke Frontier II Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Duke Energy,Ball Corp,2019,,161
187863,RES Steelhead Maverick Creek Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Renewable Energy Systems,General Mills,2019,15,200
188265,Innogy Pryor Mountain Wind Farm Phase III,"Wind, Onshore",Green tariff,United States,Northwest,Montana,Innogy Renewables UK Ltd,Facebook,2019,,80
188275,Innogy Pryor Mountain Wind Farm Phase II,"Wind, Onshore",Green tariff,United States,Northwest,Montana,Innogy Renewables UK Ltd,Facebook,2019,,80
189691,Longroad Foxhound PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Longroad Energy,T-Mobile USA Inc,2019,,108
189743,Siarkopool Osiek PV  Plant,"Solar, PV",Virtual PPA,Poland,,,PGE,Grupa Azoty Kopalnie I Zaklady Chemiczne Siarki Siarkopol,2019,,5
190255,Buenavista Renewables Los Santos Solar II PV Plant,"Solar, PV",Not reported,Mexico,,,Buenavista Renewables LLC,Zodiac Aerospace Equipo de Mexico S de RL de CV,2019,,13
190415,Iberdrola Andevalo PV Plant,"Wind, Onshore",Not reported,Spain,,,Iberdrola,Heineken,2019,,50
190579,Engie Prairie Hills Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Engie SA,Wal-Mart,2019,,166
190787,Leeward Lone Tree Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Leeward Renewable Energy,Target Corp,2019,,79.4
191057,Sand Fork PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Engie SA,Target Corp,2019,15,115.7
192473,Eneo Sweden PV Plant,"Solar, PV",Not reported,Sweden,,,Eneo Solutions AB,Swedbank AB,2019,20,10
192579,EDP Boqueirao II Wind Farm,"Wind, Onshore",Not reported,Brazil,,,EDP Renewables,Not Reported,2019,20,37.8
193629,Longroad El Campo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Longroad Energy,Crown Holdings Inc.,2019,15,111
193975,SVEA Sparbanken Skane PV Plant,"Solar, PV",Not reported,Sweden,,,Svea Renewable Solar AB,Sparbanken Skane AB,2019,10,5.8
194999,Invis Energy Cork Wind Farm,"Wind, Onshore",Virtual PPA,Ireland,,,Invis Energy,Amazon,2019,,23.2
195005,CBA Vauxhall PV Plant,"Solar, PV",Not reported,Canada,,,Innogy Renewables,West Fraser Timber Co,2020,10,27
195793,Whitehorn PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Engie SA,Amazon,2019,,58.5
196181,Virginia Solar Desper PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Dominion Resources Inc/VA,Commonwealth of Virginia,2019,,114.4
196673,Dominion Maplewood I PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Dominion Resources Inc/VA,Amazon,2020,,106.6
197363,Elk Hill PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Lightsource Renewable Energy Ltd,Southeastern Pennsylvania Transportation Authority,2020,,21.9
197367,Elk Hill II PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Lightsource Renewable Energy Ltd,Southeastern Pennsylvania Transportation Authority,2020,,21.9
198065,Ares Aviator East Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Apex Clean Energy Inc,Facebook,2019,,200
198067,Aviator West Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Apex Clean Energy Inc,McDonald's Restaurants Ltd,2019,,220
198163,Duke Maryneal Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Duke Energy,Sprint Communications Inc,2019,12,173.3
198989,Engie Las Lomas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Engie SA,Microsoft Corp,2019,,145
199515,Origis Energy Greyhound PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Origis Energy NV,T-Mobile USA Inc,2019,,318.4
200325,Trusted Energy Grinnell PV Plant,"Solar, PV",Not reported,United States,MISO,Iowa,Trusted Energy,Grinnell College,2019,20,5.2
200799,Orsted Borkum Riffgrund 3 Offshore Wind Farm,"Wind, Offshore",Not reported,Germany,,,Orsted A/S,Covestro,2019,,100
201073,Open Road Walnut PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Open Road Renewables,Commonwealth of Virginia,2019,,117
201207,Goldman Sachs Gap Fresno PV Plant,"Solar, PV",Virtual PPA,United States,California,California,SunPower Corp,Gap Inc,2019,,3
201211,Goldman Sachs Lost Hills PV Plant,"Solar, PV",Virtual PPA,United States,California,California,SunPower Corp,Chevron,2019,,35
201237,Tesco Halsary Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Scottish Power Renewables,Tesco,2019,,30
201935,Casaforte Ventos da Serra Azul 02 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,,18.9
201937,Casaforte Ventos da Serra Azul 06 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,,18.9
201939,Casaforte Ventos da Serra Azul 08 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,,18.9
201941,Casaforte Ventos da Serra Azul 07 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,,18.9
201943,Casaforte Ventos da Serra Azul 01 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,15,18.9
201945,Casaforte Ventos da Serra Azul 09 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Casaforte Investimentos SA,Ambev SA,2019,,18.9
201989,Sandrini Solar Park,"Solar, PV",Virtual PPA,United States,California,California,EDP Renewables,Shell New Energy North America,2019,15,200
202315,NextEra Ponderosa Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,NextEra Energy Resources LLC,Estee Lauder,2019,,22
203001,Encavis Seville PV Plant,"Solar, PV",Not reported,Spain,,,Encavis,Amazon,2019,,149
204171,Skoda Chakan Rooftop PV Plant,"Solar, PV",Not reported,India,,,Amp Energy,Skoda,2019,25,8.5
204179,Enel High Lonesome Wind Farm Phase III,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Enel Green Power,Danone,2019,,50
205217,Silicon Ranch Appling PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Silicon Ranch Corp,Facebook,2019,,32.5
205219,Silicon Ranch Lumpkin PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Silicon Ranch Corp,Facebook,2019,,130
206007,Silicon Ranch Bedford County PV Plant,"Solar, PV",Green tariff,United States,Southeast,Tennessee,Silicon Ranch Corp,Vanderbilt University,2020,20,45.5
206349,BP Vaesternorrland Wind Farm,"Wind, Onshore",Not reported,Sweden,,,BP Global,Amazon,2020,,122
206467,Vattenfall Pomerania PV Plant,"Solar, PV",Not reported,Germany,,,Vattenfall,Power & Air Solutions,2020,10,60
206829,Carolina and Ecoplexus Charlotte PV Plant,"Solar, PV",Green tariff,United States,Southeast,North Carolina,Carolina Solar Energy,"City of Charlotte, NC",2020,20,45.5
207585,Amazon Zaragoza PV Plant,"Solar, PV",Not reported,Spain,,,Not Reported,Amazon,2020,,50
209445,Community Energy Great Cove PV Plant Phase I,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Community Energy Inc,University of Pennsylvania,2020,25,91
209447,Community Energy Great Cove PV Plant Phase II,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Community Energy Inc,University of Pennsylvania,2020,25,195
209927,EDPR Herrerias Wind Farm,"Wind, Onshore",Not reported,Spain,,,EDP Renewables,DSM,2020,,16
210035,Origis Rockhound C PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Origis Energy NV,DSM,2020,,101.4
1019232,Boden Hydro Power Station,Small Hydro,Not reported,Sweden,,,Not Reported,Hydro66,2015,2,45
2011025,Atascosa I PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Green Investment Group,Occidental Petroleum,2019,,142
9999901,Bluefield EIS Corby Rooftop Solar,"Solar, PV",Not reported,United Kingdom,,,Bluefield EIS Solar Ltd,Not Reported,2011,,0.4
9999902,Bluefield Peregrine Thames Water London,"Solar, PV",Not reported,United Kingdom,,,Bluefield Peregrine Ltd,Thames Water Ltd,2011,,0.4
9999903,Bluefield Kite Thames Water Oxford,"Solar, PV",Not reported,United Kingdom,,,Bluefield Kite Ltd,Thames Water Ltd,2011,,0.8
9999904,Bluefield Kite Millennium Seed Bank,"Solar, PV",Not reported,United Kingdom,,,Bluefield Kite Ltd,Millennium Seed Bank,2011,,0.1
9999905,Vattenfall Sweden Hydro Portfolio,Small Hydro,Not reported,Sweden,,,Not Reported,Facebook,2013,,10
9999906,SunPower & Campbells Bloomfield PV Plant,"Solar, PV",Not reported,United States,PJM,Connecticut,BNB Renewable Energy Holdings,Campbell Soup Co,2014,,1
9999907,Garden City Mall Carport PV plant,"Solar, PV",Not reported,Kenya,,,SolarAfrica,Garden City Mall,2014,,0.9
9999908,Tadcaster PV Plant,"Solar, PV",Not reported,United Kingdom,,,SolarAccess,Heineken,2014,,1
9999909,Nanstallon Solar Array,"Solar, PV",Not reported,United Kingdom,,,Cleanearth Energy,South West Water,2014,,0.1
9999910,SolarAfrica Kruger National Park PV plant,"Solar, PV",Not reported,South Africa,,,SolarAfrica,Singita Lebomobo and Sweni Lodges,2015,,0.3
9999911,Infinis UK Geothermal Portfolio,Biomass & Waste,Not reported,United Kingdom,,,Infinis,Lloyds Banking Group,2015,,14.4
9999912,HS Orka Iceland Geothermal Portfolio,Geothermal,Not reported,Iceland,,,Not Reported,Thorsil ehf.,2015,,32
9999913,Makro Carnival PV Plant,"Solar, PV",Not reported,South Africa,,,Energy Systems Africa (ESA),Massmart Holdings Ltd,2015,,0.6
9999914,SunEdison Watervliet PV Plant,"Solar, PV",Not reported,United States,New York,New York,SunEdison Inc,"Town of Watervliet, NY",2016,,0.8
9999915,Constellation Owings Mills Rooftop PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,Constellation Energy Group Inc,Baltimore Ravens,2016,,0.4
9999916,India Kamataka Bebgauru PV Plant,"Solar, PV",Other/Unknown,India,Bebgauru,,Not Reported,Bangalore’s Kempegowda International Airport,2016,,14.6
9999917,India Uttar Pradesh Sanjay Palace Amplus Energy Solutions Pvt Ltd PV Plant,"Solar, PV",Other/Unknown,India,Sanjay Palace,,Amplus Energy Solutions Pvt Ltd,Wal-Mart,2016,,0.3
9999918,DTE Warren PV Plant,"Solar, PV",Not reported,United States,MISO,Michigan,DTE Energy Co,General Motors Co,2016,,0.9
9999919,JJ Taylor Florida PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,JJ Taylor Distributing Florida,JJ Taylor Distributing Florida,2016,,1.1
9999920,Standard Montgomery PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,Standard Solar,"DANAC, LLC",2016,,0.7
9999921,Tampa Tank Hillsborough PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,Solar Advantage,Tampa Tank - Florida Structural Steel,2016,,0.5
9999922,Baker Solana Beach PV Plant,"Solar, PV",Not reported,United States,California,California,Baker Electric,Boys & Girls Clubs of San Dieguito,2016,,0.2
9999923,Athos Solar Haigh Hall PV Plant,"Solar, PV",Not reported,United Kingdom,,,Athos Solar GmbH,Coca-Cola,2016,,5
9999924,Lightsource Ming Food PV,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Ming Foods,2016,,0.2
9999925,Pridwin Preparatory School PV Plant,"Solar, PV",Not reported,South Africa,,,Next Renewable Generation,Pridwin Preparatory School,2016,,0
9999926,Smollan PV Plant,"Solar, PV",Not reported,South Africa,,,Next Renewable Generation,Smollan,2016,,0.1
9999927,SolarAfrica Loisaba PV plant,"Solar, PV",Not reported,Kenya,,,SolarAfrica,Loisaba Conservancy,2016,,0
9999928,Wellacre Academy PV Plant,"Solar, PV",Not reported,United Kingdom,,,Eden Sustainable,Wellacre Academy,2016,,0.4
9999929,Lightsource Northumbrian Water PV plant,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Northumbrian Water,2016,,0.3
9999930,Brookfield Ireland Wind Portfolio,"Wind, Onshore",Not reported,Ireland,,,Not Reported,Facebook,2016,,150
9999931,Gaelectric Dublin PV Plant,"Solar, PV",Not reported,Ireland,,,Gaelectric Developments Ltd,Butlers Chocolates,2016,,0.4
9999932,Vivaan Jhansi Railway PV Plant,"Solar, PV",Not reported,India,,,Vivaan Solar,Indian Railways,2017,,1.5
9999933,Onyx Carlstadt PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Onyx Renewables,Sun Chemical Corp,2017,,0
9999934,IKEA Fishers PV Plant,"Solar, PV",Not reported,United States,MISO,Indiana,REC Solar,Ikea Group Corp,2017,,1.3
9999935,EnSync Honolulu PV Plant,"Solar, PV",Not reported,United States,Hawaii,Hawaii,EnSync Energy Systems,Hawaii food processing company,2017,,0.4
9999936,EnSync Easter Seals PV Plant,"Solar, PV",Not reported,United States,Hawaii,Hawaii,EnSync Energy Systems,Easter Seals,2017,,0.1
9999937,Bosch Bangalore Airport PV Plant,"Solar, PV",Not reported,India,,,Bosch,Bangalore International Airport,2017,,3
9999938,Indian Railways Howrah PV Plant,"Solar, PV",Not reported,India,,,Rays Power Private Limited,Indian Railways,2017,,3
9999939,REC Paso Robels Rooftop PV Plant,"Solar, PV",Not reported,United States,California,California,REC Solar,Zurn Industries,2017,,0.6
9999940,Amplus & Honda Narasapura PV Plant,"Solar, PV",Not reported,India,,,Amplus Energy Solutions Pvt Ltd,Honda Motorcycle and Scooter India,2017,,30
9999941,Azure & Delhi Jal Board PV Plant,"Solar, PV",Not reported,India,,,Azure Power,Delhi Jal Board,2017,,16
9999942,Advanced Energy & Westpork Australia PV Plant,"Solar, PV",Not reported,Australia,,,Advanced Energy Resources,Westpork,2017,,2.2
