Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 10/19  05:00:00,16.22415716,0.808332884,0,0,5.481224596,1.011599678,26.6637908,26.6637908,,
 10/19  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,51.26522619,51.26522619,,
 10/19  07:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,39.46024663,39.46024663,,
 10/19  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,16.17000298,16.17000298,,
 10/19  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.265386895,3.265386895,,
 10/19  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.315321787,0.315321787,,
 10/19  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/19  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/19  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/19  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/19  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/19  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/19  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/19  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/19  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  01:00:00,15.57143413,0.155609851,0,0,5.481224596,1.011599678,5.272675153,5.272675153,,
 10/20  02:00:00,15.64407936,0.22825509,0,0,5.481224596,1.011599678,7.722312979,7.722312979,,
 10/20  03:00:00,15.66123778,0.245413509,0,0,5.481224596,1.011599678,8.302792835,8.302792835,,
 10/20  04:00:00,15.65297858,0.237154303,0,0,5.481224596,1.011599678,8.029568404,8.029568404,,
 10/20  05:00:00,15.63249269,0.216668411,0,0,5.481224596,1.011599678,7.331740033,7.331740033,,
 10/20  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,22.01658375,22.01658375,,
 10/20  07:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,11.689922,11.689922,,
 10/20  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,6.368382541,6.368382541,,
 10/20  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.065109944,3.065109944,,
 10/20  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.508410363,0.508410363,,
 10/20  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/20  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/20  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/20  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/20  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/20  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/20  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/20  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/20  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  01:00:00,15.64565869,0.229834415,0,0,5.481224596,1.011599678,7.769475746,7.769475746,,
 10/21  02:00:00,15.69260306,0.276778781,0,0,5.481224596,1.011599678,9.341355987,9.341355987,,
 10/21  03:00:00,16.04235279,0.626528514,0,0,5.481224596,1.011599678,21.15433939,21.15433939,,
 10/21  04:00:00,15.98697063,0.571146354,0,0,5.481224596,1.011599678,18.9458336,18.9458336,,
 10/21  05:00:00,16.32683367,0.9110094,0,0,5.481224596,1.011599678,30.13797679,30.13797679,,
 10/21  06:00:00,16.11249683,0.696672553,0,0,5.481224596,1.011599678,22.94938276,22.94938276,,
 10/21  07:00:00,11.48519986,3.50520892,0,0,5.481224596,1.011599678,46.53984841,46.53984841,,
 10/21  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,24.62457461,24.62457461,,
 10/21  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,8.305061073,8.305061073,,
 10/21  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,3.506352618,3.506352618,,
 10/21  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0.261653721,0.261653721,,
 10/21  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 10/21  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 10/21  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 10/21  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 10/21  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/21  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  03:00:00,15.62614663,0.210322357,0,0,5.481224596,1.011599678,7.113184622,7.113184622,,
 10/22  04:00:00,15.6795505,0.263726224,0,0,5.481224596,1.011599678,8.920753397,8.920753397,,
 10/22  05:00:00,15.82169265,0.405868379,0,0,5.481224596,1.011599678,13.7668403,13.7668403,,
 10/22  06:00:00,15.74546726,0.329642985,0,0,5.481224596,1.011599678,11.12215672,11.12215672,,
 10/22  07:00:00,8.26935251,0.289361569,0,0,5.481224596,1.011599678,9.76361307,9.76361307,,
 10/22  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/22  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  05:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,12.20068776,12.20068776,,
 10/23  07:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,7.986681146,7.986681146,,
 10/23  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,5.461543002,5.461543002,,
 10/23  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.108227934,3.108227934,,
 10/23  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.363558158,0.363558158,,
 10/23  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/23  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/23  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/23  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/23  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/23  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/23  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/23  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/23  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  01:00:00,15.62768161,0.211857336,0,0,5.481224596,1.011599678,7.156330835,7.156330835,,
 10/24  02:00:00,15.82549053,0.409666257,0,0,5.481224596,1.011599678,13.87602379,13.87602379,,
 10/24  03:00:00,15.89066354,0.474839263,0,0,5.481224596,1.011599678,16.0066781,16.0066781,,
 10/24  04:00:00,15.9883257,0.572501421,0,0,5.481224596,1.011599678,19.08156864,19.08156864,,
 10/24  05:00:00,16.04363474,0.627810461,0,0,5.481224596,1.011599678,20.83905697,20.83905697,,
 10/24  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,40.25550109,40.25550109,,
 10/24  07:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,29.53029934,29.53029934,,
 10/24  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,10.66851404,10.66851404,,
 10/24  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.508603384,2.508603384,,
 10/24  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.068933867,0.068933867,,
 10/24  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/24  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/24  13:00:00,61.96552512,3.50520892,0.024897733,0,49.33102137,9.104397103,0,0,,
 10/24  14:00:00,62.24639496,3.50520892,0.305767572,0,49.33102137,9.104397103,0,0,,
 10/24  15:00:00,62.28814346,3.50520892,0.34751607,0,49.33102137,9.104397103,0,0,,
 10/24  16:00:00,62.12201735,3.50520892,0.181389956,0,49.33102137,9.104397103,0,0,,
 10/24  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/24  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/24  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  02:00:00,15.63684977,0.221025491,0,0,5.481224596,1.011599678,7.466863936,7.466863936,,
 10/25  03:00:00,15.84909717,0.433272898,0,0,5.481224596,1.011599678,14.68443082,14.68443082,,
 10/25  04:00:00,15.85507602,0.439251747,0,0,5.481224596,1.011599678,14.8349045,14.8349045,,
 10/25  05:00:00,15.86849197,0.4526677,0,0,5.481224596,1.011599678,15.20759658,15.20759658,,
 10/25  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,45.60798515,45.60798515,,
 10/25  07:00:00,31.97527236,3.50520892,0,0,21.92489839,5.05799839,31.89247405,31.89247405,,
 10/25  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,11.8218727,11.8218727,,
 10/25  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.495727845,2.495727845,,
 10/25  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.007907705,0.007907705,,
 10/25  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/25  12:00:00,55.54273131,3.50520892,0.094928199,0,43.84979677,8.092797425,0,0,,
 10/25  13:00:00,62.58984821,3.50520892,0.649220823,0,49.33102137,9.104397103,0,0,,
 10/25  14:00:00,62.81511104,3.50520892,0.874483645,0,49.33102137,9.104397103,0,0,,
 10/25  15:00:00,62.78628976,3.50520892,0.845662371,0,49.33102137,9.104397103,0,0,,
 10/25  16:00:00,62.57278093,3.50520892,0.632153542,0,49.33102137,9.104397103,0,0,,
 10/25  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/25  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/25  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  05:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,25.64028278,25.64028278,,
 10/26  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,14.49477315,14.49477315,,
 10/26  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,5.276373639,5.276373639,,
 10/26  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.716875757,0.716875757,,
 10/26  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/26  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/26  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/26  13:00:00,62.26462261,3.50520892,0.323995219,0,49.33102137,9.104397103,0,0,,
 10/26  14:00:00,62.52856991,3.50520892,0.587942515,0,49.33102137,9.104397103,0,0,,
 10/26  15:00:00,62.38612584,3.50520892,0.44549845,0,49.33102137,9.104397103,0,0,,
 10/26  16:00:00,62.25050634,3.50520892,0.309878953,0,49.33102137,9.104397103,0,0,,
 10/26  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/26  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/26  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  05:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,11.3895346,11.3895346,,
 10/27  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,7.679844022,7.679844022,,
 10/27  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,5.48847091,5.48847091,,
 10/27  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.262013358,3.262013358,,
 10/27  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.465374536,0.465374536,,
 10/27  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/27  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/27  13:00:00,61.97534791,3.50520892,0.034720521,0,49.33102137,9.104397103,0,0,,
 10/27  14:00:00,62.21170355,3.50520892,0.271076158,0,49.33102137,9.104397103,0,0,,
 10/27  15:00:00,62.27059569,3.50520892,0.329968303,0,49.33102137,9.104397103,0,0,,
 10/27  16:00:00,62.09197978,3.50520892,0.151352394,0,49.33102137,9.104397103,0,0,,
 10/27  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/27  18:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/27  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  04:00:00,15.61977573,0.203951454,0,0,5.481224596,1.011599678,6.900751102,6.900751102,,
 10/28  05:00:00,15.64872059,0.23289632,0,0,5.481224596,1.011599678,7.889250795,7.889250795,,
 10/28  06:00:00,15.61696844,0.201144169,0,0,5.481224596,1.011599678,6.810551698,6.810551698,,
 10/28  07:00:00,12.97236653,3.50520892,0,0,5.481224596,1.011599678,20.70626831,20.70626831,,
 10/28  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,10.16180081,10.16180081,,
 10/28  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,7.107992311,7.107992311,,
 10/28  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,5.961719984,5.961719984,,
 10/28  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,4.562087596,4.562087596,,
 10/28  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,3.496108493,3.496108493,,
 10/28  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,2.292661068,2.292661068,,
 10/28  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,2.494691792,2.494691792,,
 10/28  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,3.268827106,3.268827106,,
 10/28  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/28  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  01:00:00,15.63548456,0.219660288,0,0,5.481224596,1.011599678,7.438975482,7.438975482,,
 10/29  02:00:00,15.84295584,0.427131569,0,0,5.481224596,1.011599678,14.501636,14.501636,,
 10/29  03:00:00,15.91503409,0.499209811,0,0,5.481224596,1.011599678,16.75229071,16.75229071,,
 10/29  04:00:00,16.02314462,0.607320345,0,0,5.481224596,1.011599678,20.14731864,20.14731864,,
 10/29  05:00:00,16.14035174,0.72452746,0,0,5.481224596,1.011599678,23.93387217,23.93387217,,
 10/29  06:00:00,16.17450327,0.758678995,0,0,5.481224596,1.011599678,24.96671432,24.96671432,,
 10/29  07:00:00,10.21723837,0.750080765,0,0,5.481224596,1.011599678,24.76522894,24.76522894,,
 10/29  08:00:00,6.853382023,0.360557749,0,0,5.481224596,1.011599678,11.96878594,11.96878594,,
 10/29  09:00:00,6.706373566,0.213549292,0,0,5.481224596,1.011599678,7.235438298,7.235438298,,
 10/29  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/29  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  01:00:00,15.62915325,0.213328979,0,0,5.481224596,1.011599678,7.216505659,7.216505659,,
 10/30  02:00:00,15.68892341,0.273099139,0,0,5.481224596,1.011599678,9.239802609,9.239802609,,
 10/30  03:00:00,15.71410559,0.298281311,0,0,5.481224596,1.011599678,10.08327888,10.08327888,,
 10/30  04:00:00,15.91481102,0.498986744,0,0,5.481224596,1.011599678,16.94943834,16.94943834,,
 10/30  05:00:00,15.82222736,0.406403088,0,0,5.481224596,1.011599678,13.72663162,13.72663162,,
 10/30  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,27.86221975,27.86221975,,
 10/30  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,14.28022434,14.28022434,,
 10/30  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,7.184143014,7.184143014,,
 10/30  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.370699726,3.370699726,,
 10/30  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.253050726,0.253050726,,
 10/30  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/30  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/30  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/30  14:00:00,62.00921071,3.50520892,0.068583316,0,49.33102137,9.104397103,0,0,,
 10/30  15:00:00,62.27646005,3.50520892,0.335832662,0,49.33102137,9.104397103,0,0,,
 10/30  16:00:00,62.31634042,3.50520892,0.375713033,0,49.33102137,9.104397103,0,0,,
 10/30  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/30  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/30  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  05:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,27.22634361,27.22634361,,
 10/31  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,17.43823194,17.43823194,,
 10/31  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,6.118397438,6.118397438,,
 10/31  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.881177398,1.881177398,,
 10/31  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.007203204,0.007203204,,
 10/31  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/31  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 10/31  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 10/31  14:00:00,61.97323452,3.50520892,0.032607134,0,49.33102137,9.104397103,0,0,,
 10/31  15:00:00,62.01204325,3.50520892,0.071415862,0,49.33102137,9.104397103,0,0,,
